"group_num","Date","jday","TwoHourGroup","treatment","temperature"
52,2025-04-13,103,9,"hot",12.6634075969907
52,2025-04-13,103,9,"warm",11.4574110853998
52,2025-04-13,103,9,"mean",9.64841631801342
52,2025-04-13,103,9,"cool",7.83942155062702
52,2025-04-13,103,9,"cold",6.63342503903609
52,2025-04-13,103,10,"hot",10.2068183269201
52,2025-04-13,103,10,"warm",9.00082181532919
52,2025-04-13,103,10,"mean",7.19182704794279
52,2025-04-13,103,10,"cool",5.38283228055639
52,2025-04-13,103,10,"cold",4.17683576896546
52,2025-04-13,103,11,"hot",8.9152442987603
52,2025-04-13,103,11,"warm",7.70924778716937
52,2025-04-13,103,11,"mean",5.90025301978297
52,2025-04-13,103,11,"cool",4.09125825239657
52,2025-04-13,103,11,"cold",2.88526174080564
52,2025-04-14,104,0,"hot",7.67705375700094
52,2025-04-14,104,0,"warm",6.47105724541
52,2025-04-14,104,0,"mean",4.6620624780236
52,2025-04-14,104,0,"cool",2.8530677106372
52,2025-04-14,104,0,"cold",1.64707119904627
52,2025-04-14,104,1,"hot",7.05785912860303
52,2025-04-14,104,1,"warm",5.8518626170121
52,2025-04-14,104,1,"mean",4.0428678496257
52,2025-04-14,104,1,"cool",2.2338730822393
52,2025-04-14,104,1,"cold",1.02787657064837
52,2025-04-14,104,2,"hot",6.56878872240597
52,2025-04-14,104,2,"warm",5.36279221081504
52,2025-04-14,104,2,"mean",3.55379744342864
52,2025-04-14,104,2,"cool",1.74480267604224
52,2025-04-14,104,2,"cold",0.538806164451305
52,2025-04-14,104,3,"hot",8.74482025421507
52,2025-04-14,104,3,"warm",7.53882374262414
52,2025-04-14,104,3,"mean",5.72982897523774
52,2025-04-14,104,3,"cool",3.92083420785134
52,2025-04-14,104,3,"cold",2.71483769626041
52,2025-04-14,104,4,"hot",11.53293680407
52,2025-04-14,104,4,"warm",10.3269402924791
52,2025-04-14,104,4,"mean",8.51794552509265
52,2025-04-14,104,4,"cool",6.70895075770625
52,2025-04-14,104,4,"cold",5.50295424611532
52,2025-04-14,104,5,"hot",13.7160203310756
52,2025-04-14,104,5,"warm",12.5100238194847
52,2025-04-14,104,5,"mean",10.7010290520983
52,2025-04-14,104,5,"cool",8.89203428471187
52,2025-04-14,104,5,"cold",7.68603777312094
52,2025-04-14,104,6,"hot",15.0235192403403
52,2025-04-14,104,6,"warm",13.8175227287494
52,2025-04-14,104,6,"mean",12.008527961363
52,2025-04-14,104,6,"cool",10.1995331939766
52,2025-04-14,104,6,"cold",8.99353668238568
52,2025-04-14,104,7,"hot",15.2933936503213
52,2025-04-14,104,7,"warm",14.0873971387303
52,2025-04-14,104,7,"mean",12.2784023713439
52,2025-04-14,104,7,"cool",10.4694076039575
52,2025-04-14,104,7,"cold",9.26341109236661
52,2025-04-14,104,8,"hot",14.4921976807614
52,2025-04-14,104,8,"warm",13.2862011691704
52,2025-04-14,104,8,"mean",11.477206401784
52,2025-04-14,104,8,"cool",9.66821163439762
52,2025-04-14,104,8,"cold",8.46221512280669
52,2025-04-14,104,9,"hot",12.6634075969907
52,2025-04-14,104,9,"warm",11.4574110853998
52,2025-04-14,104,9,"mean",9.64841631801342
52,2025-04-14,104,9,"cool",7.83942155062702
52,2025-04-14,104,9,"cold",6.63342503903609
52,2025-04-14,104,10,"hot",10.2068183269201
52,2025-04-14,104,10,"warm",9.00082181532919
52,2025-04-14,104,10,"mean",7.19182704794279
52,2025-04-14,104,10,"cool",5.38283228055639
52,2025-04-14,104,10,"cold",4.17683576896546
52,2025-04-14,104,11,"hot",8.9152442987603
52,2025-04-14,104,11,"warm",7.70924778716937
52,2025-04-14,104,11,"mean",5.90025301978297
52,2025-04-14,104,11,"cool",4.09125825239657
52,2025-04-14,104,11,"cold",2.88526174080564
53,2025-04-15,105,0,"hot",8.23279436949017
53,2025-04-15,105,0,"warm",7.02679785789923
53,2025-04-15,105,0,"mean",5.21780309051284
53,2025-04-15,105,0,"cool",3.40880832312644
53,2025-04-15,105,0,"cold",2.2028118115355
53,2025-04-15,105,1,"hot",7.59971990843425
53,2025-04-15,105,1,"warm",6.39372339684331
53,2025-04-15,105,1,"mean",4.58472862945692
53,2025-04-15,105,1,"cool",2.77573386207052
53,2025-04-15,105,1,"cold",1.56973735047958
53,2025-04-15,105,2,"hot",7.10061365014677
53,2025-04-15,105,2,"warm",5.89461713855583
53,2025-04-15,105,2,"mean",4.08562237116944
53,2025-04-15,105,2,"cool",2.27662760378304
53,2025-04-15,105,2,"cold",1.0706310921921
53,2025-04-15,105,3,"hot",9.43946714754487
53,2025-04-15,105,3,"warm",8.23347063595394
53,2025-04-15,105,3,"mean",6.42447586856754
53,2025-04-15,105,3,"cool",4.61548110118114
53,2025-04-15,105,3,"cold",3.40948458959021
53,2025-04-15,105,4,"hot",12.2833760108439
53,2025-04-15,105,4,"warm",11.0773794992529
53,2025-04-15,105,4,"mean",9.26838473186652
53,2025-04-15,105,4,"cool",7.45938996448012
53,2025-04-15,105,4,"cold",6.25339345288919
53,2025-04-15,105,5,"hot",14.5060064341268
53,2025-04-15,105,5,"warm",13.3000099225359
53,2025-04-15,105,5,"mean",11.4910151551495
53,2025-04-15,105,5,"cool",9.68202038776307
53,2025-04-15,105,5,"cold",8.47602387617214
53,2025-04-15,105,6,"hot",15.8357426450686
53,2025-04-15,105,6,"warm",14.6297461334776
53,2025-04-15,105,6,"mean",12.8207513660912
53,2025-04-15,105,6,"cool",11.0117565987048
53,2025-04-15,105,6,"cold",9.80576008711389
53,2025-04-15,105,7,"hot",16.110084372433
53,2025-04-15,105,7,"warm",14.9040878608421
53,2025-04-15,105,7,"mean",13.0950930934557
53,2025-04-15,105,7,"cool",11.2860983260693
53,2025-04-15,105,7,"cold",10.0801018144783
53,2025-04-15,105,8,"hot",15.2955056874252
53,2025-04-15,105,8,"warm",14.0895091758342
53,2025-04-15,105,8,"mean",12.2805144084478
53,2025-04-15,105,8,"cool",10.4715196410614
53,2025-04-15,105,8,"cold",9.26552312947049
53,2025-04-15,105,9,"hot",13.462842144728
53,2025-04-15,105,9,"warm",12.2568456331371
53,2025-04-15,105,9,"mean",10.4478508657507
53,2025-04-15,105,9,"cool",8.63885609836426
53,2025-04-15,105,9,"cold",7.43285958677333
53,2025-04-15,105,10,"hot",10.9446724997616
53,2025-04-15,105,10,"warm",9.73867598817067
53,2025-04-15,105,10,"mean",7.92968122078427
53,2025-04-15,105,10,"cool",6.12068645339788
53,2025-04-15,105,10,"cold",4.91468994180694
53,2025-04-15,105,11,"hot",9.62323503074996
53,2025-04-15,105,11,"warm",8.41723851915902
53,2025-04-15,105,11,"mean",6.60824375177262
53,2025-04-15,105,11,"cool",4.79924898438622
53,2025-04-15,105,11,"cold",3.59325247279529
53,2025-04-16,106,0,"hot",8.23279436949017
53,2025-04-16,106,0,"warm",7.02679785789923
53,2025-04-16,106,0,"mean",5.21780309051284
53,2025-04-16,106,0,"cool",3.40880832312644
53,2025-04-16,106,0,"cold",2.2028118115355
53,2025-04-16,106,1,"hot",7.59971990843425
53,2025-04-16,106,1,"warm",6.39372339684331
53,2025-04-16,106,1,"mean",4.58472862945692
53,2025-04-16,106,1,"cool",2.77573386207052
53,2025-04-16,106,1,"cold",1.56973735047958
53,2025-04-16,106,2,"hot",7.10061365014677
53,2025-04-16,106,2,"warm",5.89461713855583
53,2025-04-16,106,2,"mean",4.08562237116944
53,2025-04-16,106,2,"cool",2.27662760378304
53,2025-04-16,106,2,"cold",1.0706310921921
53,2025-04-16,106,3,"hot",9.43946714754487
53,2025-04-16,106,3,"warm",8.23347063595394
53,2025-04-16,106,3,"mean",6.42447586856754
53,2025-04-16,106,3,"cool",4.61548110118114
53,2025-04-16,106,3,"cold",3.40948458959021
53,2025-04-16,106,4,"hot",12.2833760108439
53,2025-04-16,106,4,"warm",11.0773794992529
53,2025-04-16,106,4,"mean",9.26838473186652
53,2025-04-16,106,4,"cool",7.45938996448012
53,2025-04-16,106,4,"cold",6.25339345288919
53,2025-04-16,106,5,"hot",14.5060064341268
53,2025-04-16,106,5,"warm",13.3000099225359
53,2025-04-16,106,5,"mean",11.4910151551495
53,2025-04-16,106,5,"cool",9.68202038776307
53,2025-04-16,106,5,"cold",8.47602387617214
53,2025-04-16,106,6,"hot",15.8357426450686
53,2025-04-16,106,6,"warm",14.6297461334776
53,2025-04-16,106,6,"mean",12.8207513660912
53,2025-04-16,106,6,"cool",11.0117565987048
53,2025-04-16,106,6,"cold",9.80576008711389
53,2025-04-16,106,7,"hot",16.110084372433
53,2025-04-16,106,7,"warm",14.9040878608421
53,2025-04-16,106,7,"mean",13.0950930934557
53,2025-04-16,106,7,"cool",11.2860983260693
53,2025-04-16,106,7,"cold",10.0801018144783
53,2025-04-16,106,8,"hot",15.2955056874252
53,2025-04-16,106,8,"warm",14.0895091758342
53,2025-04-16,106,8,"mean",12.2805144084478
53,2025-04-16,106,8,"cool",10.4715196410614
53,2025-04-16,106,8,"cold",9.26552312947049
53,2025-04-16,106,9,"hot",13.462842144728
53,2025-04-16,106,9,"warm",12.2568456331371
53,2025-04-16,106,9,"mean",10.4478508657507
53,2025-04-16,106,9,"cool",8.63885609836426
53,2025-04-16,106,9,"cold",7.43285958677333
53,2025-04-16,106,10,"hot",10.9446724997616
53,2025-04-16,106,10,"warm",9.73867598817067
53,2025-04-16,106,10,"mean",7.92968122078427
53,2025-04-16,106,10,"cool",6.12068645339788
53,2025-04-16,106,10,"cold",4.91468994180694
53,2025-04-16,106,11,"hot",9.62323503074996
53,2025-04-16,106,11,"warm",8.41723851915902
53,2025-04-16,106,11,"mean",6.60824375177262
53,2025-04-16,106,11,"cool",4.79924898438622
53,2025-04-16,106,11,"cold",3.59325247279529
54,2025-04-17,107,0,"hot",8.84108878027177
54,2025-04-17,107,0,"warm",7.63509226868083
54,2025-04-17,107,0,"mean",5.82609750129444
54,2025-04-17,107,0,"cool",4.01710273390804
54,2025-04-17,107,0,"cold",2.8111062223171
54,2025-04-17,107,1,"hot",8.22769667510819
54,2025-04-17,107,1,"warm",7.02170016351725
54,2025-04-17,107,1,"mean",5.21270539613085
54,2025-04-17,107,1,"cool",3.40371062874446
54,2025-04-17,107,1,"cold",2.19771411715352
54,2025-04-17,107,2,"hot",7.83324125418259
54,2025-04-17,107,2,"warm",6.62724474259166
54,2025-04-17,107,2,"mean",4.81824997520526
54,2025-04-17,107,2,"cool",3.00925520781886
54,2025-04-17,107,2,"cold",1.80325869622793
54,2025-04-17,107,3,"hot",9.9713210606225
54,2025-04-17,107,3,"warm",8.76532454903156
54,2025-04-17,107,3,"mean",6.95632978164516
54,2025-04-17,107,3,"cool",5.14733501425876
54,2025-04-17,107,3,"cold",3.94133850266783
54,2025-04-17,107,4,"hot",12.5368841613615
54,2025-04-17,107,4,"warm",11.3308876497706
54,2025-04-17,107,4,"mean",9.5218928823842
54,2025-04-17,107,4,"cool",7.71289811499781
54,2025-04-17,107,4,"cold",6.50690160340687
54,2025-04-17,107,5,"hot",14.5382805384246
54,2025-04-17,107,5,"warm",13.3322840268336
54,2025-04-17,107,5,"mean",11.5232892594472
54,2025-04-17,107,5,"cool",9.71429449206082
54,2025-04-17,107,5,"cold",8.50829798046989
54,2025-04-17,107,6,"hot",15.7343651031178
54,2025-04-17,107,6,"warm",14.5283685915268
54,2025-04-17,107,6,"mean",12.7193738241404
54,2025-04-17,107,6,"cool",10.910379056754
54,2025-04-17,107,6,"cold",9.70438254516309
54,2025-04-17,107,7,"hot",15.9810232598331
54,2025-04-17,107,7,"warm",14.7750267482421
54,2025-04-17,107,7,"mean",12.9660319808557
54,2025-04-17,107,7,"cool",11.1570372134693
54,2025-04-17,107,7,"cold",9.9510407018784
54,2025-04-17,107,8,"hot",15.2485354825177
54,2025-04-17,107,8,"warm",14.0425389709268
54,2025-04-17,107,8,"mean",12.2335442035404
54,2025-04-17,107,8,"cool",10.424549436154
54,2025-04-17,107,8,"cold",9.21855292456303
54,2025-04-17,107,9,"hot",13.6203484449427
54,2025-04-17,107,9,"warm",12.4143519333518
54,2025-04-17,107,9,"mean",10.6053571659654
54,2025-04-17,107,9,"cool",8.79636239857897
54,2025-04-17,107,9,"cold",7.59036588698804
54,2025-04-17,107,10,"hot",11.2081674372429
54,2025-04-17,107,10,"warm",10.002170925652
54,2025-04-17,107,10,"mean",8.1931761582656
54,2025-04-17,107,10,"cool",6.38418139087921
54,2025-04-17,107,10,"cold",5.17818487928827
54,2025-04-17,107,11,"hot",9.92295119657669
54,2025-04-17,107,11,"warm",8.71695468498576
54,2025-04-17,107,11,"mean",6.90795991759936
54,2025-04-17,107,11,"cool",5.09896515021296
54,2025-04-17,107,11,"cold",3.89296863862203
54,2025-04-18,108,0,"hot",8.84108878027177
54,2025-04-18,108,0,"warm",7.63509226868083
54,2025-04-18,108,0,"mean",5.82609750129444
54,2025-04-18,108,0,"cool",4.01710273390804
54,2025-04-18,108,0,"cold",2.8111062223171
54,2025-04-18,108,1,"hot",8.22769667510819
54,2025-04-18,108,1,"warm",7.02170016351725
54,2025-04-18,108,1,"mean",5.21270539613085
54,2025-04-18,108,1,"cool",3.40371062874446
54,2025-04-18,108,1,"cold",2.19771411715352
54,2025-04-18,108,2,"hot",7.83324125418259
54,2025-04-18,108,2,"warm",6.62724474259166
54,2025-04-18,108,2,"mean",4.81824997520526
54,2025-04-18,108,2,"cool",3.00925520781886
54,2025-04-18,108,2,"cold",1.80325869622793
54,2025-04-18,108,3,"hot",9.9713210606225
54,2025-04-18,108,3,"warm",8.76532454903156
54,2025-04-18,108,3,"mean",6.95632978164516
54,2025-04-18,108,3,"cool",5.14733501425876
54,2025-04-18,108,3,"cold",3.94133850266783
54,2025-04-18,108,4,"hot",12.5368841613615
54,2025-04-18,108,4,"warm",11.3308876497706
54,2025-04-18,108,4,"mean",9.5218928823842
54,2025-04-18,108,4,"cool",7.71289811499781
54,2025-04-18,108,4,"cold",6.50690160340687
54,2025-04-18,108,5,"hot",14.5382805384246
54,2025-04-18,108,5,"warm",13.3322840268336
54,2025-04-18,108,5,"mean",11.5232892594472
54,2025-04-18,108,5,"cool",9.71429449206082
54,2025-04-18,108,5,"cold",8.50829798046989
54,2025-04-18,108,6,"hot",15.7343651031178
54,2025-04-18,108,6,"warm",14.5283685915268
54,2025-04-18,108,6,"mean",12.7193738241404
54,2025-04-18,108,6,"cool",10.910379056754
54,2025-04-18,108,6,"cold",9.70438254516309
54,2025-04-18,108,7,"hot",15.9810232598331
54,2025-04-18,108,7,"warm",14.7750267482421
54,2025-04-18,108,7,"mean",12.9660319808557
54,2025-04-18,108,7,"cool",11.1570372134693
54,2025-04-18,108,7,"cold",9.9510407018784
54,2025-04-18,108,8,"hot",15.2485354825177
54,2025-04-18,108,8,"warm",14.0425389709268
54,2025-04-18,108,8,"mean",12.2335442035404
54,2025-04-18,108,8,"cool",10.424549436154
54,2025-04-18,108,8,"cold",9.21855292456303
54,2025-04-18,108,9,"hot",13.6203484449427
54,2025-04-18,108,9,"warm",12.4143519333518
54,2025-04-18,108,9,"mean",10.6053571659654
54,2025-04-18,108,9,"cool",8.79636239857897
54,2025-04-18,108,9,"cold",7.59036588698804
54,2025-04-18,108,10,"hot",11.2081674372429
54,2025-04-18,108,10,"warm",10.002170925652
54,2025-04-18,108,10,"mean",8.1931761582656
54,2025-04-18,108,10,"cool",6.38418139087921
54,2025-04-18,108,10,"cold",5.17818487928827
54,2025-04-18,108,11,"hot",9.92295119657669
54,2025-04-18,108,11,"warm",8.71695468498576
54,2025-04-18,108,11,"mean",6.90795991759936
54,2025-04-18,108,11,"cool",5.09896515021296
54,2025-04-18,108,11,"cold",3.89296863862203
55,2025-04-19,109,0,"hot",8.79266532851151
55,2025-04-19,109,0,"warm",7.58666881692058
55,2025-04-19,109,0,"mean",5.77767404953418
55,2025-04-19,109,0,"cool",3.96867928214778
55,2025-04-19,109,0,"cold",2.76268277055685
55,2025-04-19,109,1,"hot",8.16661692181454
55,2025-04-19,109,1,"warm",6.96062041022361
55,2025-04-19,109,1,"mean",5.15162564283721
55,2025-04-19,109,1,"cool",3.34263087545081
55,2025-04-19,109,1,"cold",2.13663436385988
55,2025-04-19,109,2,"hot",7.84556497387741
55,2025-04-19,109,2,"warm",6.63956846228648
55,2025-04-19,109,2,"mean",4.83057369490008
55,2025-04-19,109,2,"cool",3.02157892751368
55,2025-04-19,109,2,"cold",1.81558241592275
55,2025-04-19,109,3,"hot",10.0823119524199
55,2025-04-19,109,3,"warm",8.87631544082902
55,2025-04-19,109,3,"mean",7.06732067344262
55,2025-04-19,109,3,"cool",5.25832590605622
55,2025-04-19,109,3,"cold",4.05232939446529
55,2025-04-19,109,4,"hot",12.7230303409318
55,2025-04-19,109,4,"warm",11.5170338293408
55,2025-04-19,109,4,"mean",9.70803906195444
55,2025-04-19,109,4,"cool",7.89904429456804
55,2025-04-19,109,4,"cold",6.69304778297711
55,2025-04-19,109,5,"hot",14.7792691330385
55,2025-04-19,109,5,"warm",13.5732726214476
55,2025-04-19,109,5,"mean",11.7642778540612
55,2025-04-19,109,5,"cool",9.95528308667476
55,2025-04-19,109,5,"cold",8.74928657508383
55,2025-04-19,109,6,"hot",16.0068031941621
55,2025-04-19,109,6,"warm",14.8008066825712
55,2025-04-19,109,6,"mean",12.9918119151848
55,2025-04-19,109,6,"cool",11.1828171477984
55,2025-04-19,109,6,"cold",9.97682063620745
55,2025-04-19,109,7,"hot",16.2598346604444
55,2025-04-19,109,7,"warm",15.0538381488535
55,2025-04-19,109,7,"mean",13.2448433814671
55,2025-04-19,109,7,"cool",11.4358486140807
55,2025-04-19,109,7,"cold",10.2298521024897
55,2025-04-19,109,8,"hot",15.5083102108649
55,2025-04-19,109,8,"warm",14.302313699274
55,2025-04-19,109,8,"mean",12.4933189318876
55,2025-04-19,109,8,"cool",10.6843241645012
55,2025-04-19,109,8,"cold",9.47832765291026
55,2025-04-19,109,9,"hot",13.8414906801182
55,2025-04-19,109,9,"warm",12.6354941685272
55,2025-04-19,109,9,"mean",10.8264994011408
55,2025-04-19,109,9,"cool",9.01750463375444
55,2025-04-19,109,9,"cold",7.81150812216351
55,2025-04-19,109,10,"hot",11.2804914138928
55,2025-04-19,109,10,"warm",10.0744949023018
55,2025-04-19,109,10,"mean",8.26550013491543
55,2025-04-19,109,10,"cool",6.45650536752903
55,2025-04-19,109,10,"cold",5.2505088559381
55,2025-04-19,109,11,"hot",9.88603377411958
55,2025-04-19,109,11,"warm",8.68003726252865
55,2025-04-19,109,11,"mean",6.87104249514225
55,2025-04-19,109,11,"cool",5.06204772775585
55,2025-04-19,109,11,"cold",3.85605121616492
55,2025-04-20,110,0,"hot",8.79266532851151
55,2025-04-20,110,0,"warm",7.58666881692058
55,2025-04-20,110,0,"mean",5.77767404953418
55,2025-04-20,110,0,"cool",3.96867928214778
55,2025-04-20,110,0,"cold",2.76268277055685
55,2025-04-20,110,1,"hot",8.16661692181454
55,2025-04-20,110,1,"warm",6.96062041022361
55,2025-04-20,110,1,"mean",5.15162564283721
55,2025-04-20,110,1,"cool",3.34263087545081
55,2025-04-20,110,1,"cold",2.13663436385988
55,2025-04-20,110,2,"hot",7.84556497387741
55,2025-04-20,110,2,"warm",6.63956846228648
55,2025-04-20,110,2,"mean",4.83057369490008
55,2025-04-20,110,2,"cool",3.02157892751368
55,2025-04-20,110,2,"cold",1.81558241592275
55,2025-04-20,110,3,"hot",10.0823119524199
55,2025-04-20,110,3,"warm",8.87631544082902
55,2025-04-20,110,3,"mean",7.06732067344262
55,2025-04-20,110,3,"cool",5.25832590605622
55,2025-04-20,110,3,"cold",4.05232939446529
55,2025-04-20,110,4,"hot",12.7230303409318
55,2025-04-20,110,4,"warm",11.5170338293408
55,2025-04-20,110,4,"mean",9.70803906195444
55,2025-04-20,110,4,"cool",7.89904429456804
55,2025-04-20,110,4,"cold",6.69304778297711
55,2025-04-20,110,5,"hot",14.7792691330385
55,2025-04-20,110,5,"warm",13.5732726214476
55,2025-04-20,110,5,"mean",11.7642778540612
55,2025-04-20,110,5,"cool",9.95528308667476
55,2025-04-20,110,5,"cold",8.74928657508383
55,2025-04-20,110,6,"hot",16.0068031941621
55,2025-04-20,110,6,"warm",14.8008066825712
55,2025-04-20,110,6,"mean",12.9918119151848
55,2025-04-20,110,6,"cool",11.1828171477984
55,2025-04-20,110,6,"cold",9.97682063620745
55,2025-04-20,110,7,"hot",16.2598346604444
55,2025-04-20,110,7,"warm",15.0538381488535
55,2025-04-20,110,7,"mean",13.2448433814671
55,2025-04-20,110,7,"cool",11.4358486140807
55,2025-04-20,110,7,"cold",10.2298521024897
55,2025-04-20,110,8,"hot",15.5083102108649
55,2025-04-20,110,8,"warm",14.302313699274
55,2025-04-20,110,8,"mean",12.4933189318876
55,2025-04-20,110,8,"cool",10.6843241645012
55,2025-04-20,110,8,"cold",9.47832765291026
55,2025-04-20,110,9,"hot",13.8414906801182
55,2025-04-20,110,9,"warm",12.6354941685272
55,2025-04-20,110,9,"mean",10.8264994011408
55,2025-04-20,110,9,"cool",9.01750463375444
55,2025-04-20,110,9,"cold",7.81150812216351
55,2025-04-20,110,10,"hot",11.2804914138928
55,2025-04-20,110,10,"warm",10.0744949023018
55,2025-04-20,110,10,"mean",8.26550013491543
55,2025-04-20,110,10,"cool",6.45650536752903
55,2025-04-20,110,10,"cold",5.2505088559381
55,2025-04-20,110,11,"hot",9.88603377411958
55,2025-04-20,110,11,"warm",8.68003726252865
55,2025-04-20,110,11,"mean",6.87104249514225
55,2025-04-20,110,11,"cool",5.06204772775585
55,2025-04-20,110,11,"cold",3.85605121616492
56,2025-04-21,111,0,"hot",9.48151368473936
56,2025-04-21,111,0,"warm",8.27551717314843
56,2025-04-21,111,0,"mean",6.46652240576203
56,2025-04-21,111,0,"cool",4.65752763837563
56,2025-04-21,111,0,"cold",3.4515311267847
56,2025-04-21,111,1,"hot",8.85830677759315
56,2025-04-21,111,1,"warm",7.65231026600221
56,2025-04-21,111,1,"mean",5.84331549861581
56,2025-04-21,111,1,"cool",4.03432073122941
56,2025-04-21,111,1,"cold",2.82832421963848
56,2025-04-21,111,2,"hot",8.59022210052209
56,2025-04-21,111,2,"warm",7.38422558893115
56,2025-04-21,111,2,"mean",5.57523082154475
56,2025-04-21,111,2,"cool",3.76623605415836
56,2025-04-21,111,2,"cold",2.56023954256742
56,2025-04-21,111,3,"hot",10.8636314286161
56,2025-04-21,111,3,"warm",9.6576349170252
56,2025-04-21,111,3,"mean",7.8486401496388
56,2025-04-21,111,3,"cool",6.0396453822524
56,2025-04-21,111,3,"cold",4.83364887066147
56,2025-04-21,111,4,"hot",13.4822633363849
56,2025-04-21,111,4,"warm",12.276266824794
56,2025-04-21,111,4,"mean",10.4672720574076
56,2025-04-21,111,4,"cool",8.6582772900212
56,2025-04-21,111,4,"cold",7.45228077843027
56,2025-04-21,111,5,"hot",15.5179807628588
56,2025-04-21,111,5,"warm",14.3119842512679
56,2025-04-21,111,5,"mean",12.5029894838815
56,2025-04-21,111,5,"cool",10.6939947164951
56,2025-04-21,111,5,"cold",9.48799820490412
56,2025-04-21,111,6,"hot",16.7320999377352
56,2025-04-21,111,6,"warm",15.5261034261442
56,2025-04-21,111,6,"mean",13.7171086587578
56,2025-04-21,111,6,"cool",11.9081138913714
56,2025-04-21,111,6,"cold",10.7021173797805
56,2025-04-21,111,7,"hot",16.9822676106603
56,2025-04-21,111,7,"warm",15.7762710990694
56,2025-04-21,111,7,"mean",13.967276331683
56,2025-04-21,111,7,"cool",12.1582815642966
56,2025-04-21,111,7,"cold",10.9522850527056
56,2025-04-21,111,8,"hot",16.2391520612694
56,2025-04-21,111,8,"warm",15.0331555496785
56,2025-04-21,111,8,"mean",13.2241607822921
56,2025-04-21,111,8,"cool",11.4151660149057
56,2025-04-21,111,8,"cold",10.2091695033148
56,2025-04-21,111,9,"hot",14.5898822644363
56,2025-04-21,111,9,"warm",13.3838857528454
56,2025-04-21,111,9,"mean",11.574890985459
56,2025-04-21,111,9,"cool",9.76589621807259
56,2025-04-21,111,9,"cold",8.55989970648166
56,2025-04-21,111,10,"hot",12.0654227221506
56,2025-04-21,111,10,"warm",10.8594262105597
56,2025-04-21,111,10,"mean",9.05043144317329
56,2025-04-21,111,10,"cool",7.24143667578689
56,2025-04-21,111,10,"cold",6.03544016419596
56,2025-04-21,111,11,"hot",10.6658225172012
56,2025-04-21,111,11,"warm",9.45982600561029
56,2025-04-21,111,11,"mean",7.65083123822389
56,2025-04-21,111,11,"cool",5.84183647083749
56,2025-04-21,111,11,"cold",4.63583995924656
56,2025-04-22,112,0,"hot",9.48151368473936
56,2025-04-22,112,0,"warm",8.27551717314843
56,2025-04-22,112,0,"mean",6.46652240576203
56,2025-04-22,112,0,"cool",4.65752763837563
56,2025-04-22,112,0,"cold",3.4515311267847
56,2025-04-22,112,1,"hot",8.85830677759315
56,2025-04-22,112,1,"warm",7.65231026600221
56,2025-04-22,112,1,"mean",5.84331549861581
56,2025-04-22,112,1,"cool",4.03432073122941
56,2025-04-22,112,1,"cold",2.82832421963848
56,2025-04-22,112,2,"hot",8.59022210052209
56,2025-04-22,112,2,"warm",7.38422558893115
56,2025-04-22,112,2,"mean",5.57523082154475
56,2025-04-22,112,2,"cool",3.76623605415836
56,2025-04-22,112,2,"cold",2.56023954256742
56,2025-04-22,112,3,"hot",10.8636314286161
56,2025-04-22,112,3,"warm",9.6576349170252
56,2025-04-22,112,3,"mean",7.8486401496388
56,2025-04-22,112,3,"cool",6.0396453822524
56,2025-04-22,112,3,"cold",4.83364887066147
56,2025-04-22,112,4,"hot",13.4822633363849
56,2025-04-22,112,4,"warm",12.276266824794
56,2025-04-22,112,4,"mean",10.4672720574076
56,2025-04-22,112,4,"cool",8.6582772900212
56,2025-04-22,112,4,"cold",7.45228077843027
56,2025-04-22,112,5,"hot",15.5179807628588
56,2025-04-22,112,5,"warm",14.3119842512679
56,2025-04-22,112,5,"mean",12.5029894838815
56,2025-04-22,112,5,"cool",10.6939947164951
56,2025-04-22,112,5,"cold",9.48799820490412
56,2025-04-22,112,6,"hot",16.7320999377352
56,2025-04-22,112,6,"warm",15.5261034261442
56,2025-04-22,112,6,"mean",13.7171086587578
56,2025-04-22,112,6,"cool",11.9081138913714
56,2025-04-22,112,6,"cold",10.7021173797805
56,2025-04-22,112,7,"hot",16.9822676106603
56,2025-04-22,112,7,"warm",15.7762710990694
56,2025-04-22,112,7,"mean",13.967276331683
56,2025-04-22,112,7,"cool",12.1582815642966
56,2025-04-22,112,7,"cold",10.9522850527056
56,2025-04-22,112,8,"hot",16.2391520612694
56,2025-04-22,112,8,"warm",15.0331555496785
56,2025-04-22,112,8,"mean",13.2241607822921
56,2025-04-22,112,8,"cool",11.4151660149057
56,2025-04-22,112,8,"cold",10.2091695033148
56,2025-04-22,112,9,"hot",14.5898822644363
56,2025-04-22,112,9,"warm",13.3838857528454
56,2025-04-22,112,9,"mean",11.574890985459
56,2025-04-22,112,9,"cool",9.76589621807259
56,2025-04-22,112,9,"cold",8.55989970648166
56,2025-04-22,112,10,"hot",12.0654227221506
56,2025-04-22,112,10,"warm",10.8594262105597
56,2025-04-22,112,10,"mean",9.05043144317329
56,2025-04-22,112,10,"cool",7.24143667578689
56,2025-04-22,112,10,"cold",6.03544016419596
56,2025-04-22,112,11,"hot",10.6658225172012
56,2025-04-22,112,11,"warm",9.45982600561029
56,2025-04-22,112,11,"mean",7.65083123822389
56,2025-04-22,112,11,"cool",5.84183647083749
56,2025-04-22,112,11,"cold",4.63583995924656
57,2025-04-23,113,0,"hot",9.26683345825015
57,2025-04-23,113,0,"warm",8.06083694665922
57,2025-04-23,113,0,"mean",6.25184217927282
57,2025-04-23,113,0,"cool",4.44284741188642
